distance_m,wavelength_nm,attenuation_per_m,attenuation_uncertainty_per_m,transmittance,transmittance_uncertainty,transmittance_lower,transmittance_upper,path_loss_db,path_loss_uncertainty_db,path_loss_lower_db,path_loss_upper_db
118.0,378.0,7.796821586622e-03,3.172091018280e-04,3.985090992658e-01,1.491646418691e-02,3.838683509526e-01,4.137082460784e-01,3.995617578,0.162559352,3.833058226,4.158176930
118.0,380.0,7.711359792400e-03,3.160414408533e-04,4.025481928496e-01,1.501218548397e-02,3.878124837349e-01,4.178438146340e-01,3.951821187,0.161960964,3.789860223,4.113782150
118.0,382.0,7.610065357832e-03,3.057452551380e-04,4.073886186110e-01,1.469774218223e-02,3.929528486383e-01,4.223547103652e-01,3.899911082,0.156684503,3.743226579,4.056595585
118.0,384.0,7.512792851830e-03,3.138684578112e-04,4.120916279115e-01,1.526242252008e-02,3.971083814031e-01,4.276402054138e-01,3.850062085,0.160847380,3.689214705,4.010909466
118.0,386.0,7.419402855952e-03,3.128577247795e-04,4.166580002366e-01,1.538185152789e-02,4.015566143143e-01,4.323273057215e-01,3.802202749,0.160329413,3.641873336,3.962532161
118.0,388.0,7.359761676293e-03,3.305721489180e-04,4.196006397467e-01,1.636757764988e-02,4.035481807349e-01,4.362916382258e-01,3.771638583,0.169407479,3.602231104,3.941046062
118.0,390.0,7.313741071094e-03,3.203211443619e-04,4.218854503808e-01,1.594638197016e-02,4.062366768087e-01,4.381370353885e-01,3.748054519,0.164154172,3.583900347,3.912208692
118.0,392.0,7.241217993107e-03,3.100990003517e-04,4.255113217619e-01,1.557017499097e-02,4.102225731541e-01,4.413698728361e-01,3.710888800,0.158915656,3.551973144,3.869804456
118.0,394.0,7.222074345802e-03,2.999061071581e-04,4.264736172044e-01,1.509244099628e-02,4.116451062468e-01,4.418362891027e-01,3.701078303,0.153692130,3.547386173,3.854770432
118.0,396.0,7.216196752604e-03,2.990836701006e-04,4.267695031342e-01,1.506149513556e-02,4.119706830215e-01,4.420999267947e-01,3.698066227,0.153270657,3.544795570,3.851336885
118.0,398.0,7.223476338366e-03,2.982987420981e-04,4.264030693249e-01,1.500906890636e-02,4.116550821565e-01,4.416794190352e-01,3.701796778,0.152868407,3.548928371,3.854665186
118.0,400.0,7.253808522356e-03,2.881591423084e-04,4.248796164312e-01,1.444708761091e-02,4.106753889605e-01,4.395751323587e-01,3.717341037,0.147672192,3.569668845,3.865013229
118.0,402.0,7.297092822081e-03,2.874204193702e-04,4.227150561674e-01,1.433663876870e-02,4.086188099692e-01,4.372975848177e-01,3.739522833,0.147293621,3.592229212,3.886816453
118.0,404.0,7.303232667298e-03,2.961510245553e-04,4.224089092909e-01,1.476142608960e-02,4.079024298757e-01,4.374312913575e-01,3.742669304,0.151767772,3.590901532,3.894437076
118.0,406.0,7.292135223641e-03,3.049908595813e-04,4.229624153899e-01,1.522196113556e-02,4.080111086684e-01,4.384616032056e-01,3.736982225,0.156297900,3.580684325,3.893280125
118.0,408.0,7.213711225286e-03,3.234988132867e-04,4.268946896679e-01,1.629579120971e-02,4.109060068025e-01,4.435055050296e-01,3.696792475,0.165782624,3.531009851,3.862575100
118.0,410.0,7.187874816150e-03,3.325667754606e-04,4.281981478338e-01,1.680372831943e-02,4.117198618736e-01,4.453359451107e-01,3.683552156,0.170429660,3.513122496,3.853981816
118.0,412.0,7.144543399123e-03,3.032590807601e-04,4.303931778000e-01,1.540143545688e-02,4.152640514101e-01,4.460734967734e-01,3.661346213,0.155410420,3.505935794,3.816756633
118.0,414.0,7.143637492892e-03,3.027323482350e-04,4.304391879708e-01,1.537632820532e-02,4.153342583024e-01,4.460934556621e-01,3.660881966,0.155140486,3.505741480,3.816022452
118.0,416.0,7.135080595916e-03,3.118369515486e-04,4.308740278726e-01,1.585476831568e-02,4.153074163876e-01,4.470241092971e-01,3.656496834,0.159806299,3.496690535,3.816303134
118.0,418.0,7.168799057154e-03,3.210164391921e-04,4.291630815813e-01,1.625667170527e-02,4.132104595333e-01,4.457315790128e-01,3.673776449,0.164510488,3.509265961,3.838286938
118.0,420.0,7.204721953181e-03,3.109243981644e-04,4.273477516726e-01,1.567899541450e-02,4.119528946847e-01,4.433179210924e-01,3.692185766,0.159338645,3.532847120,3.851524411
118.0,422.0,7.222780971318e-03,3.008469747259e-04,4.264380585444e-01,1.513852677889e-02,4.115650884940e-01,4.418485018749e-01,3.701440425,0.154174294,3.547266132,3.855614719
118.0,424.0,7.232910298468e-03,3.004258478958e-04,4.259286584266e-01,1.509927744541e-02,4.110938827983e-01,4.412987632757e-01,3.706631376,0.153958480,3.552672896,3.860589856
118.0,426.0,7.285046515327e-03,3.096994560570e-04,4.233163577484e-01,1.546989979670e-02,4.081257159858e-01,4.390724027388e-01,3.733349492,0.158710902,3.574638590,3.892060395
118.0,428.0,7.349128495696e-03,3.190337471912e-04,4.201274495227e-01,1.581611047325e-02,4.046053446345e-01,4.362450377464e-01,3.766189424,0.163494423,3.602695001,3.929683847
118.0,430.0,7.455097310597e-03,3.186871469857e-04,4.149067500600e-01,1.560260291613e-02,3.995938726657e-01,4.308064337849e-01,3.820494996,0.163316802,3.657178194,3.983811798
118.0,432.0,7.572896136960e-03,3.476350824754e-04,4.091793362260e-01,1.678492089094e-02,3.927340224511e-01,4.263132797851e-01,3.880863065,0.178151678,3.702711387,4.059014743
118.0,434.0,7.722470170618e-03,3.669441615904e-04,4.020207880500e-01,1.740726335952e-02,3.849850058871e-01,4.198104122314e-01,3.957514894,0.188046953,3.769467942,4.145561847
118.0,436.0,7.903766543389e-03,3.863348958243e-04,3.935117103426e-01,1.793922206326e-02,3.759752471425e-01,4.118661197877e-01,4.050423391,0.197984074,3.852439317,4.248407465
118.0,438.0,8.216734244034e-03,3.664282046428e-04,3.792443188614e-01,1.639796615600e-02,3.631958098988e-01,3.960019622163e-01,4.210809163,0.187782542,4.023026621,4.398591705
118.0,440.0,8.571324042880e-03,3.858659730219e-04,3.637035242444e-01,1.656021608434e-02,3.475146620644e-01,3.806465395215e-01,4.392524907,0.197743766,4.194781140,4.590268673
118.0,442.0,9.027488419921e-03,4.053677738110e-04,3.446438777262e-01,1.648548753363e-02,3.285464565344e-01,3.615300061582e-01,4.626294319,0.207737805,4.418556514,4.834032124
118.0,444.0,9.485181496220e-03,5.041435492728e-04,3.265241337188e-01,1.942457421215e-02,3.076660444974e-01,3.465381110709e-01,4.860847141,0.258357179,4.602489962,5.119204319
118.0,446.0,1.007435896844e-02,5.735026303972e-04,3.045943589349e-01,2.061290859429e-02,2.846634514314e-01,3.259207426469e-01,5.162781440,0.293901453,4.868879988,5.456682893
118.0,448.0,1.061497804633e-02,5.534946751932e-04,2.857701651861e-01,1.866432724163e-02,2.677022881263e-01,3.050574871141e-01,5.439831141,0.283648026,5.156183115,5.723479168
118.0,450.0,1.112699739305e-02,5.235586664790e-04,2.690156581388e-01,1.661976654998e-02,2.528988645528e-01,2.861595462353e-01,5.702224410,0.268306795,5.433917615,5.970531205
118.0,452.0,1.141037706817e-02,4.440461034667e-04,2.601688348138e-01,1.363218096642e-02,2.468876425638e-01,2.741644818894e-01,5.847447281,0.227559191,5.619888089,6.075006472
118.0,454.0,1.156507847319e-02,4.835761307773e-04,2.554625999653e-01,1.457720264664e-02,2.412935002095e-01,2.704637295426e-01,5.926726721,0.247817045,5.678909676,6.174543766
118.0,456.0,1.165106429946e-02,4.536741259969e-04,2.528836980780e-01,1.353776130312e-02,2.397019184078e-01,2.667903752227e-01,5.970791662,0.232493240,5.738298422,6.203284902
118.0,458.0,1.175829847849e-02,5.628496325959e-04,2.497039605817e-01,1.658440233160e-02,2.336583023693e-01,2.668514976696e-01,6.025745692,0.288442138,5.737303554,6.314187830
118.0,460.0,1.186674613428e-02,5.229570992325e-04,2.465289017620e-01,1.521303664241e-02,2.317757472286e-01,2.622211345695e-01,6.081321590,0.267998511,5.813323079,6.349320101
118.0,462.0,1.205637353789e-02,5.726021699813e-04,2.410738218970e-01,1.628864843818e-02,2.253232742449e-01,2.579253643406e-01,6.178499469,0.293439996,5.885059473,6.471939465
118.0,464.0,1.222714806386e-02,5.128029335937e-04,2.362644686465e-01,1.429653928985e-02,2.223918823049e-01,2.510024132458e-01,6.266015862,0.262794832,6.003221030,6.528810693
118.0,466.0,1.241903814858e-02,5.127033612477e-04,2.309748378309e-01,1.397374593490e-02,2.174153937988e-01,2.453799373579e-01,6.364353291,0.262743804,6.101609487,6.627097095
118.0,468.0,1.257201325038e-02,4.628895299853e-04,2.268429018220e-01,1.239037809618e-02,2.147848331347e-01,2.395779131888e-01,6.442748058,0.237215835,6.205532223,6.679963893
118.0,470.0,1.283604381141e-02,4.230515421144e-04,2.198844341983e-01,1.097664897899e-02,2.091772601658e-01,2.311396772497e-01,6.578055136,0.216800161,6.361254975,6.794855298
118.0,472.0,1.314110122105e-02,4.527496373465e-04,2.121100693318e-01,1.133186532217e-02,2.010755841039e-01,2.237500973201e-01,6.734387141,0.232019470,6.502367671,6.966406610
118.0,474.0,1.344715778091e-02,4.228420892980e-04,2.045864574253e-01,1.020791628178e-02,1.946290218005e-01,2.150533264497e-01,6.891231177,0.216692824,6.674538354,7.107924001
118.0,476.0,1.378418667130e-02,4.426195267046e-04,1.966098389075e-01,1.026875575344e-02,1.866046387852e-01,2.071514888745e-01,7.063947526,0.226828117,6.837119409,7.290775644
118.0,478.0,1.413216191905e-02,4.624196401243e-04,1.887003245944e-01,1.029653087046e-02,1.786796709639e-01,1.992829531751e-01,7.242273528,0.236975032,7.005298496,7.479248559
118.0,480.0,1.446105836676e-02,5.220679311898e-04,1.815171957615e-01,1.118218821025e-02,1.706724761655e-01,1.930510009426e-01,7.410822264,0.267542842,7.143279423,7.678365106
118.0,482.0,1.482085164323e-02,6.017315960521e-04,1.739720727822e-01,1.235277017680e-02,1.620476546931e-01,1.867739595827e-01,7.595204621,0.308367880,7.286836741,7.903572501
118.0,484.0,1.518151813511e-02,5.518240312092e-04,1.667233978673e-01,1.085623334595e-02,1.562130691682e-01,1.779408825677e-01,7.780034473,0.282791875,7.497242597,8.062826348
118.0,486.0,1.556303495983e-02,5.318283042615e-04,1.593841225370e-01,1.000226853858e-02,1.496892403090e-01,1.697069105597e-01,7.975549442,0.272544715,7.703004726,8.248094157
118.0,488.0,1.607537993942e-02,4.919101016576e-04,1.500337766074e-01,8.708769375759e-03,1.415729389853e-01,1.590002601093e-01,8.238109587,0.252087934,7.986021652,8.490197521
118.0,490.0,1.672853157561e-02,5.416754181863e-04,1.389047648101e-01,8.878472994856e-03,1.303040875208e-01,1.480731268991e-01,8.572828565,0.277591041,8.295237524,8.850419607
118.0,492.0,1.754246902578e-02,5.515898572758e-04,1.261843501302e-01,8.213036906091e-03,1.182328908660e-01,1.346705650276e-01,8.989945046,0.282671869,8.707273177,9.272616915
118.0,494.0,1.853717207993e-02,5.415651233107e-04,1.122096474226e-01,7.170722122080e-03,1.052632430131e-01,1.196144505364e-01,9.499698022,0.277534519,9.222163504,9.777232541
118.0,496.0,1.976262113856e-02,5.814089769758e-04,9.710238959581e-02,6.661831717623e-03,9.066394196765e-02,1.039980598746e-01,10.127700824,0.297953198,9.829747626,10.425654022
118.0,498.0,2.124879719143e-02,6.811623343282e-04,8.148322822290e-02,6.549390101500e-03,7.519013621077e-02,8.830302505390e-02,10.889317733,0.349073551,10.540244183,11.238391284
118.0,500.0,2.268568179718e-02,7.410329793719e-04,6.877531087087e-02,6.013843275581e-03,6.301689943051e-02,7.505991929357e-02,11.625674379,0.379755310,11.245919069,12.005429689
118.0,502.0,2.434325706370e-02,8.508698884631e-04,5.655711120827e-02,5.678483662858e-03,5.115438917693e-02,6.253044713643e-02,12.475127813,0.436043155,12.039084658,12.911170968
118.0,504.0,2.613150562929e-02,8.408514241043e-04,4.579787143061e-02,4.544086238778e-03,4.147194384495e-02,5.057503538817e-02,13.391547064,0.430909018,12.960638047,13.822456082
118.0,506.0,2.854041064458e-02,9.607207976861e-04,3.446646502056e-02,3.907292672620e-03,3.077251030240e-02,3.860384477377e-02,14.626032568,0.492338174,14.133694393,15.118370742
118.0,508.0,3.153995575512e-02,1.060631649172e-03,2.419244755326e-02,3.027794514420e-03,2.134646100993e-02,2.741787120333e-02,16.163201918,0.543539238,15.619662680,16.706741155
118.0,510.0,3.480012508463e-02,1.220531105760e-03,1.646670591452e-02,2.371578959813e-03,1.425799566301e-02,1.901756811294e-02,17.833932707,0.625482511,17.208450196,18.459415217
118.0,512.0,3.746090321893e-02,1.230509829008e-03,1.202958099231e-02,1.746697082686e-03,1.040377310933e-02,1.390945547639e-02,19.197494995,0.630596282,18.566898713,19.828091277
118.0,514.0,3.912227519045e-02,1.230493481956e-03,9.888048508607e-03,1.435727150214e-03,8.551687018909e-03,1.143324154548e-02,20.048894117,0.630587904,19.418306212,20.679482021
118.0,516.0,3.992422646334e-02,1.310448560206e-03,8.995249065153e-03,1.390961719963e-03,7.706496128248e-03,1.049951941811e-02,20.459868072,0.671562283,19.788305789,21.131430354
118.0,518.0,4.046674291916e-02,1.290441025646e-03,8.437445648522e-03,1.284787069948e-03,7.245695536883e-03,9.825211218078e-03,20.737890117,0.661309072,20.076581046,21.399199189
118.0,520.0,4.082981084306e-02,1.290427056758e-03,8.083602276658e-03,1.230893293077e-03,6.941842344555e-03,9.413153241437e-03,20.923950625,0.661301913,20.262648712,21.585252538
118.0,522.0,4.125341691052e-02,1.170455988203e-03,7.689471715325e-03,1.062022209408e-03,6.697526485290e-03,8.828330188862e-03,21.141034962,0.599820641,20.541214321,21.740855603
118.0,524.0,4.177754817459e-02,1.220423567641e-03,7.228305184533e-03,1.040948092154e-03,6.258838428857e-03,8.347938109386e-03,21.409635195,0.625427401,20.784207794,22.035062596
118.0,526.0,4.246219205357e-02,1.180424217253e-03,6.667310909627e-03,9.286901208782e-04,5.800398134205e-03,7.663790266996e-03,21.760492924,0.604929034,21.155563890,22.365421958
118.0,528.0,4.317733631914e-02,1.200404148012e-03,6.127761998527e-03,8.679833286853e-04,5.318449980533e-03,7.060227556531e-03,22.126981110,0.615168099,21.511813011,22.742149209
118.0,530.0,4.395296908500e-02,1.170401639475e-03,5.591820622816e-03,7.722717709023e-04,4.870504540600e-03,6.419962781495e-03,22.524467686,0.599792789,21.924674897,23.124260474
118.0,532.0,4.480907879581e-02,1.250364317919e-03,5.054525502365e-03,7.457598031959e-04,4.361172710801e-03,5.858109675589e-03,22.963196079,0.640771062,22.322425017,23.603967141
118.0,534.0,4.584565421664e-02,1.290342151284e-03,4.472591888536e-03,6.809985130339e-04,3.840903815663e-03,5.208169525054e-03,23.494407282,0.661258402,22.833148880,24.155665683
118.0,536.0,4.687268442274e-02,1.400305601748e-03,3.962117153407e-03,6.546846316745e-04,3.358661246691e-03,4.673996924455e-03,24.020726872,0.717611095,23.303115777,24.738337967
118.0,538.0,4.789015878967e-02,1.360304974238e-03,3.513864896452e-03,5.640314918983e-04,2.992773516199e-03,4.125686906706e-03,24.542149406,0.697112074,23.845037332,25.239261480
118.0,540.0,4.895806698389e-02,1.420283199080e-03,3.097834673100e-03,5.191766996882e-04,2.619831381227e-03,3.663052412696e-03,25.089417636,0.727848964,24.361568672,25.817266600
118.0,542.0,5.021639895350e-02,1.410276558699e-03,2.670378446070e-03,4.443847107909e-04,2.261000848433e-03,3.153878093490e-03,25.734271861,0.722720886,25.011550974,26.456992747
118.0,544.0,5.177514491951e-02,1.500252115286e-03,2.221734458565e-03,3.933130948858e-04,1.861268843130e-03,2.652010225495e-03,26.533078491,0.768830434,25.764248057,27.301908925
118.0,546.0,5.359429536727e-02,1.500244528861e-03,1.792530709647e-03,3.173296580156e-04,1.501702660316e-03,2.139682128785e-03,27.465333953,0.768826546,26.696507407,28.234160499
118.0,548.0,5.558384103828e-02,1.630218283779e-03,1.417453619940e-03,2.726695393008e-04,1.169406410925e-03,1.718115058981e-03,28.484911426,0.835433870,27.649477556,29.320345296
118.0,550.0,5.760377292229e-02,1.840187599055e-03,1.116847600288e-03,2.425146742819e-04,8.988563350750e-04,1.387706259159e-03,29.520060846,0.943036318,28.577024528,30.463097164
120.0,350.0,9.889596205244e-03,3.758950554915e-04,3.052111201470e-01,1.376728211332e-02,2.917497247419e-01,3.192936272478e-01,5.153996472,0.195898978,4.958097494,5.349895450
120.0,352.0,9.716301458359e-03,4.005114067230e-04,3.116245519257e-01,1.497710251934e-02,2.970016621264e-01,3.269674003426e-01,5.063683329,0.208727873,4.854955457,5.272411202
120.0,354.0,9.530050616577e-03,3.806701808959e-04,3.186678076896e-01,1.455687983987e-02,3.044384047039e-01,3.335622907250e-01,4.966618074,0.198387551,4.768230523,5.165005625
120.0,356.0,9.330572014292e-03,3.609609690622e-04,3.263879280507e-01,1.413759633593e-02,3.125521455387e-01,3.408361807711e-01,4.862659127,0.188116028,4.674543098,5.050775155
120.0,358.0,9.137606428434e-03,3.502190688770e-04,3.340339075952e-01,1.403820529096e-02,3.202865997898e-01,3.483712759027e-01,4.762094460,0.182517851,4.579576609,4.944612310
120.0,360.0,9.010906417364e-03,3.663151172735e-04,3.391513638966e-01,1.490835259671e-02,3.245659316892e-01,3.543922402277e-01,4.696064321,0.190906361,4.505157960,4.886970682
120.0,362.0,8.910235699738e-03,3.828687807150e-04,3.432733247554e-01,1.577143671613e-02,3.278587060472e-01,3.594126778250e-01,4.643599436,0.199533359,4.444066078,4.843132795
120.0,364.0,8.775368570623e-03,3.813849545962e-04,3.488740785005e-01,1.596663895064e-02,3.332672950897e-01,3.652117217708e-01,4.573312976,0.198760058,4.374552919,4.772073034
120.0,366.0,8.606089352376e-03,3.525348990998e-04,3.560334035678e-01,1.506170400036e-02,3.412858407439e-01,3.714182345796e-01,4.485092540,0.183724754,4.301367786,4.668817293
120.0,368.0,8.442191877956e-03,3.510897637483e-04,3.631050744332e-01,1.529789697582e-02,3.481249551950e-01,3.787298012154e-01,4.399676817,0.182971616,4.216705201,4.582648434
120.0,370.0,8.293479004540e-03,3.588880416328e-04,3.696430456308e-01,1.591925624995e-02,3.540617147678e-01,3.859100701493e-01,4.322174601,0.187035715,4.135138886,4.509210316
120.0,372.0,8.159762155435e-03,3.668617301156e-04,3.756221884726e-01,1.653616871194e-02,3.594447259317e-01,3.925277470888e-01,4.252487613,0.191191230,4.061296383,4.443678843
120.0,374.0,8.020860888458e-03,3.564011718835e-04,3.819355863879e-01,1.633467486872e-02,3.659452864823e-01,3.986245964574e-01,4.180098749,0.185739675,3.994359074,4.365838424
120.0,376.0,7.906602489062e-03,3.367501746394e-04,3.872083732488e-01,1.564709847760e-02,3.718732086966e-01,4.031759234270e-01,4.120552598,0.175498491,3.945054107,4.296051089
120.0,378.0,7.796821586622e-03,3.172091018280e-04,3.923430907828e-01,1.493457593228e-02,3.776891853384e-01,4.075655508830e-01,4.063339910,0.165314595,3.898025315,4.228654505
120.0,380.0,7.711359792400e-03,3.160414408533e-04,3.963874348893e-01,1.503298272703e-02,3.816359451378e-01,4.117091184411e-01,4.018801207,0.164706065,3.854095142,4.183507272
120.0,382.0,7.610065357832e-03,3.057452551380e-04,4.012350583694e-01,1.472108583497e-02,3.867807540251e-01,4.162295315611e-01,3.966011270,0.159340173,3.806671098,4.125351443
120.0,384.0,7.512792851830e-03,3.138684578112e-04,4.059459963192e-01,1.528963725832e-02,3.909407139745e-01,4.215272189285e-01,3.915317375,0.163573607,3.751743768,4.078890982
120.0,386.0,7.419402855952e-03,3.128577247795e-04,4.105209390616e-01,1.541215763630e-02,3.953945034080e-01,4.262260601892e-01,3.866646863,0.163046860,3.703600003,4.029693723
120.0,388.0,7.359761676293e-03,3.305721489180e-04,4.134695523717e-01,1.640178221276e-02,3.973888291791e-01,4.302009975762e-01,3.835564661,0.172278792,3.663285869,4.007843453
120.0,390.0,7.313741071094e-03,3.203211443619e-04,4.157592432138e-01,1.598117718783e-02,4.000813146718e-01,4.320515404714e-01,3.811580867,0.166936447,3.644644421,3.978517314
120.0,392.0,7.241217993107e-03,3.100990003517e-04,4.193932902163e-01,1.560641280603e-02,4.040736808877e-01,4.352937105234e-01,3.773785220,0.161609142,3.612176078,3.935394362
120.0,394.0,7.222074345802e-03,2.999061071581e-04,4.203578437641e-01,1.512814614440e-02,4.054986825616e-01,4.357615065423e-01,3.763808444,0.156297081,3.607511363,3.920105524
120.0,396.0,7.216196752604e-03,2.990836701006e-04,4.206544314335e-01,1.509730454366e-02,4.058248360714e-01,4.360259278304e-01,3.760745316,0.155868465,3.604876851,3.916613781
120.0,398.0,7.223476338366e-03,2.982987420981e-04,4.202871290842e-01,1.504453463110e-02,4.055086760779e-01,4.356041714873e-01,3.764539097,0.155459397,3.609079700,3.919998494
120.0,400.0,7.253808522356e-03,2.881591423084e-04,4.187601226332e-01,1.448034693251e-02,4.045272734112e-01,4.334937390723e-01,3.780346817,0.150175110,3.630171706,3.930521927
120.0,402.0,7.297092822081e-03,2.874204193702e-04,4.165906730576e-01,1.436839991471e-02,4.024672350763e-01,4.312097327518e-01,3.802904576,0.149790123,3.653114453,3.952694698
120.0,404.0,7.303232667298e-03,2.961510245553e-04,4.162838498322e-01,1.479394663603e-02,4.017496911918e-01,4.313438129025e-01,3.806104377,0.154340107,3.651764270,3.960444484
120.0,406.0,7.292135223641e-03,3.049908595813e-04,4.168385815046e-01,1.525583487357e-02,4.018585451646e-01,4.323770269950e-01,3.800320907,0.158947017,3.641373890,3.959267924
120.0,408.0,7.213711225286e-03,3.234988132867e-04,4.207799159159e-01,1.633461641444e-02,4.047582900917e-01,4.374357288596e-01,3.759449975,0.168592499,3.590857476,3.928042474
120.0,410.0,7.187874816150e-03,3.325667754606e-04,4.220865133842e-01,1.684463408659e-02,4.055735702259e-01,4.392717816439e-01,3.745985243,0.173318299,3.572666945,3.919303542
120.0,412.0,7.144543399123e-03,3.032590807601e-04,4.242869822001e-01,1.544026562406e-02,4.091242834488e-01,4.400116310549e-01,3.723402929,0.158044494,3.565358434,3.881447423
120.0,414.0,7.143637492892e-03,3.027323482350e-04,4.243331084137e-01,1.541512300127e-02,4.091946247716e-01,4.400316524113e-01,3.722930813,0.157769986,3.565160827,3.880700799
120.0,416.0,7.135080595916e-03,3.118369515486e-04,4.247690491565e-01,1.589504224814e-02,4.091677314367e-01,4.409652356695e-01,3.718471357,0.162514881,3.555956476,3.880986238
120.0,418.0,7.168799057154e-03,3.210164391921e-04,4.230538145546e-01,1.629686749619e-02,4.070668487183e-01,4.396686455130e-01,3.736043847,0.167298802,3.568745045,3.903342649
120.0,420.0,7.204721953181e-03,3.109243981644e-04,4.212340614374e-01,1.571663364466e-02,4.058070161109e-01,4.372475769777e-01,3.754765185,0.162039300,3.592725885,3.916804486
120.0,422.0,7.222780971318e-03,3.008469747259e-04,4.203222010059e-01,1.517431950993e-02,4.054185237325e-01,4.357737555548e-01,3.764176704,0.156787417,3.607389287,3.920964121
120.0,424.0,7.232910298468e-03,3.004258478958e-04,4.198116016605e-01,1.513467076624e-02,4.049464926313e-01,4.352223913426e-01,3.769455637,0.156567946,3.612887691,3.926023582
120.0,426.0,7.285046515327e-03,3.096994560570e-04,4.171933140132e-01,1.550454509046e-02,4.019733377506e-01,4.329895665002e-01,3.796626602,0.161400918,3.635225685,3.958027520
120.0,428.0,7.349128495696e-03,3.190337471912e-04,4.139974686765e-01,1.584949965114e-02,3.984475256300e-01,4.301542688703e-01,3.830023143,0.166265515,3.663757628,3.996288658
120.0,430.0,7.455097310597e-03,3.186871469857e-04,4.087663010703e-01,1.563222795264e-02,3.934292063594e-01,4.247012834579e-01,3.885249149,0.166084883,3.719164266,4.051334032
120.0,432.0,7.572896136960e-03,3.476350824754e-04,4.030286868029e-01,1.681282929320e-02,3.865617153033e-01,4.201971275365e-01,3.946640405,0.181171198,3.765469208,4.127811603
120.0,434.0,7.722470170618e-03,3.669441615904e-04,3.958593053120e-01,1.743099130745e-02,3.788065145846e-01,4.136797641242e-01,4.024591418,0.191234189,3.833357229,4.215825608
120.0,436.0,7.903766543389e-03,3.863348958243e-04,3.873401679026e-01,1.795716280982e-02,3.697928952205e-01,4.057200871351e-01,4.119074635,0.201339736,3.917734899,4.320414371
120.0,438.0,8.216734244034e-03,3.664282046428e-04,3.730629490814e-01,1.640409439808e-02,3.570142814856e-01,3.898330436479e-01,4.282178810,0.190965297,4.091213513,4.473144106
120.0,440.0,8.571324042880e-03,3.858659730219e-04,3.575218194995e-01,1.655466057093e-02,3.413445839141e-01,3.744657376793e-01,4.466974481,0.201095355,4.265879126,4.668069837
120.0,442.0,9.027488419921e-03,4.053677738110e-04,3.384771778264e-01,1.646492880736e-02,3.224062949543e-01,3.553491408273e-01,4.704706087,0.211258785,4.493447303,4.915964872
120.0,444.0,9.485181496220e-03,5.041435492728e-04,3.203882364869e-01,1.938259952254e-02,3.015802872808e-01,3.403691368714e-01,4.943234380,0.262736114,4.680498267,5.205970494
120.0,446.0,1.007435896844e-02,5.735026303972e-04,2.985185881548e-01,2.054414346351e-02,2.786654301432e-01,3.197861587214e-01,5.250286210,0.298882833,4.951403377,5.549169044
120.0,448.0,1.061497804633e-02,5.534946751932e-04,2.797672236832e-01,1.858196023227e-02,2.617889258124e-01,2.989801772726e-01,5.532031669,0.288455620,5.243576049,5.820487289
120.0,450.0,1.112699739305e-02,5.235586664790e-04,2.630951073774e-01,1.652948682908e-02,2.470741642891e-01,2.801548908404e-01,5.798872282,0.272854368,5.526017914,6.071726649
120.0,452.0,1.141037706817e-02,4.440461034667e-04,2.542988196372e-01,1.355044799713e-02,2.411030651717e-01,2.682167877991e-01,5.946556557,0.231416127,5.715140430,6.177972684
120.0,454.0,1.156507847319e-02,4.835761307773e-04,2.496215228636e-01,1.448532122221e-02,2.355484739613e-01,2.645353783400e-01,6.027179716,0.252017334,5.775162382,6.279197051
120.0,456.0,1.165106429946e-02,4.536741259969e-04,2.470590959939e-01,1.345011833335e-02,2.339685414161e-01,2.608820679219e-01,6.071991520,0.236433803,5.835557717,6.308425324
120.0,458.0,1.175829847849e-02,5.628496325959e-04,2.439002820318e-01,1.647350209580e-02,2.279707897583e-01,2.609428499076e-01,6.127876975,0.293330987,5.834545987,6.421207962
120.0,460.0,1.186674613428e-02,5.229570992325e-04,2.407467961661e-01,1.510802954071e-02,2.261030550107e-01,2.563389506679e-01,6.184394837,0.272540859,5.911853978,6.456935696
120.0,462.0,1.205637353789e-02,5.726021699813e-04,2.353303930053e-01,1.617008324369e-02,2.197033426834e-01,2.520689635198e-01,6.283219799,0.298413555,5.984806244,6.581633354
120.0,464.0,1.222714806386e-02,5.128029335937e-04,2.305568595792e-01,1.418762807429e-02,2.167969409134e-01,2.451901086570e-01,6.372219520,0.267248981,6.104970539,6.639468501
120.0,466.0,1.241903814858e-02,5.127033612477e-04,2.253085286033e-01,1.386197279192e-02,2.118643683089e-01,2.396058075577e-01,6.472223686,0.267197089,6.205026597,6.739420775
120.0,468.0,1.257201325038e-02,4.628895299853e-04,2.212102681849e-01,1.228751004817e-02,2.092577917715e-01,2.338454512789e-01,6.551947177,0.241236442,6.310710735,6.793183620
120.0,470.0,1.283604381141e-02,4.230515421144e-04,2.143113837326e-01,1.087977136569e-02,2.037031600891e-01,2.254720504940e-01,6.689547596,0.220474740,6.469072856,6.910022336
120.0,472.0,1.314110122105e-02,4.527496373465e-04,2.066079699079e-01,1.122500201385e-02,1.956824468050e-01,2.181434969076e-01,6.848529296,0.235952003,6.612577293,7.084481299
120.0,474.0,1.344715778091e-02,4.228420892980e-04,1.991575749428e-01,1.010546461060e-02,1.893042093863e-01,2.095238124164e-01,7.008031706,0.220365583,6.787666123,7.228397289
