distance_m,wavelength_nm,attenuation_per_m,optical_depth,transmittance,path_loss_db
94.0,424.0,7.232910298468e-03,6.798935680560e-01,5.066709154665e-01,2.952740249
94.0,426.0,7.285046515327e-03,6.847943724407e-01,5.041938950763e-01,2.974024172
94.0,428.0,7.349128495696e-03,6.908180785954e-01,5.011659082148e-01,3.000184795
94.0,430.0,7.455097310597e-03,7.007791471961e-01,4.961985414363e-01,3.043445167
94.0,432.0,7.572896136960e-03,7.118522368742e-01,4.907343987909e-01,3.091534984
94.0,434.0,7.722470170618e-03,7.259121960381e-01,4.838829714448e-01,3.152596611
94.0,436.0,7.903766543389e-03,7.429540550786e-01,4.757065744408e-01,3.226608464
94.0,438.0,8.216734244034e-03,7.723730189392e-01,4.619156321644e-01,3.354373401
94.0,440.0,8.571324042880e-03,8.057044600307e-01,4.467730818956e-01,3.499130010
94.0,442.0,9.027488419921e-03,8.485839114726e-01,4.280206180817e-01,3.685353102
94.0,444.0,9.485181496220e-03,8.916070606447e-01,4.099963340584e-01,3.872200265
94.0,446.0,1.007435896844e-02,9.469897430334e-01,3.879069673295e-01,4.112724198
94.0,448.0,1.061497804633e-02,9.978079363550e-01,3.686867408230e-01,4.333424808
94.0,450.0,1.112699739305e-02,1.045937754947e+00,3.513621732225e-01,4.542449954
94.0,452.0,1.141037706817e-02,1.072575444408e+00,3.421262546477e-01,4.658135969
94.0,454.0,1.156507847319e-02,1.087117376480e+00,3.371870775211e-01,4.721290778
94.0,456.0,1.165106429946e-02,1.095200044149e+00,3.344726909508e-01,4.756393358
94.0,458.0,1.175829847849e-02,1.105280056978e+00,3.311181373107e-01,4.800170297
94.0,460.0,1.186674613428e-02,1.115474136622e+00,3.277598391096e-01,4.844442622
94.0,462.0,1.205637353789e-02,1.133299112562e+00,3.219692893867e-01,4.921855509
94.0,464.0,1.222714806386e-02,1.149351918003e+00,3.168420424786e-01,4.991571958
94.0,466.0,1.241903814858e-02,1.167389585967e+00,3.111781858660e-01,5.069908554
94.0,468.0,1.257201325038e-02,1.181769245536e+00,3.067355677077e-01,5.132358622
94.0,470.0,1.283604381141e-02,1.206588118273e+00,2.992164309022e-01,5.240145617
94.0,472.0,1.314110122105e-02,1.235263514779e+00,2.907581332067e-01,5.364681282
94.0,474.0,1.344715778091e-02,1.264032831406e+00,2.825124011719e-01,5.489624836
94.0,476.0,1.378418667130e-02,1.295713547102e+00,2.737024950149e-01,5.627212436
94.0,478.0,1.413216191905e-02,1.328423220391e+00,2.648946126016e-01,5.769268742
94.0,480.0,1.446105836676e-02,1.359339486475e+00,2.568303608680e-01,5.903536380
94.0,482.0,1.482085164323e-02,1.393160054464e+00,2.482894554206e-01,6.050417241
94.0,484.0,1.518151813511e-02,1.427062704700e+00,2.400128765710e-01,6.197654580
94.0,486.0,1.556303495983e-02,1.462925286224e+00,2.315579098440e-01,6.353403792
94.0,488.0,1.607537993942e-02,1.511085714305e+00,2.206702629906e-01,6.562561874
94.0,490.0,1.672853157561e-02,1.572481968107e+00,2.075294611161e-01,6.829202416
94.0,492.0,1.754246902578e-02,1.648992088423e+00,1.922435755301e-01,7.161481647
94.0,494.0,1.853717207993e-02,1.742494175513e+00,1.750831674265e-01,7.567556052
94.0,496.0,1.976262113856e-02,1.857686387025e+00,1.560332135496e-01,8.067829470
94.0,498.0,2.124879719143e-02,1.997386935994e+00,1.356893854383e-01,8.674541245
94.0,500.0,2.268568179718e-02,2.132454088935e+00,1.185460141239e-01,9.261130437
94.0,502.0,2.434325706370e-02,2.288266163988e+00,1.014421935933e-01,9.937813681
94.0,504.0,2.613150562929e-02,2.456361529153e+00,8.574636974622e-02,10.667842577
94.0,506.0,2.854041064458e-02,2.682798600591e+00,6.837154151925e-02,11.651246283
94.0,508.0,3.153995575512e-02,2.964755840981e+00,5.157305973567e-02,12.875771019
94.0,510.0,3.480012508463e-02,3.271211757955e+00,3.796040037706e-02,14.206692156
94.0,512.0,3.746090321893e-02,3.521324902579e+00,2.956024476735e-02,15.292919742
94.0,514.0,3.912227519045e-02,3.677493867902e+00,2.528626621722e-02,15.971152941
94.0,516.0,3.992422646334e-02,3.752877287554e+00,2.345017579443e-02,16.298538972
94.0,518.0,4.046674291916e-02,3.803873834401e+00,2.228427882857e-02,16.520014161
94.0,520.0,4.082981084306e-02,3.838002219248e+00,2.153658376859e-02,16.668231854
94.0,522.0,4.125341691052e-02,3.877821189589e+00,2.069586846719e-02,16.841163444
94.0,524.0,4.177754817459e-02,3.927089528411e+00,1.970092818395e-02,17.055133121
94.0,526.0,4.246219205357e-02,3.991446053036e+00,1.847298188483e-02,17.334629956
94.0,528.0,4.317733631914e-02,4.058669613999e+00,1.727198224043e-02,17.626578172
94.0,530.0,4.395296908500e-02,4.131579093990e+00,1.605750248638e-02,17.943220021
94.0,532.0,4.480907879581e-02,4.212053406806e+00,1.481591398259e-02,18.292715521
94.0,534.0,4.584565421664e-02,4.309491496364e+00,1.344038234015e-02,18.715883767
94.0,536.0,4.687268442274e-02,4.406032335738e+00,1.220350179883e-02,19.135155305
94.0,538.0,4.789015878967e-02,4.501674926229e+00,1.109040536233e-02,19.550525798
94.0,540.0,4.895806698389e-02,4.602058296486e+00,1.003116736457e-02,19.986485236
94.0,542.0,5.021639895350e-02,4.720341501629e+00,8.912134520242e-03,20.500182669
94.0,544.0,5.177514491951e-02,4.866863622434e+00,7.697469639054e-03,21.136520154
94.0,546.0,5.359429536727e-02,5.037863764523e+00,6.487592551119e-03,21.879164335
94.0,548.0,5.558384103828e-02,5.224881057598e+00,5.380999950907e-03,22.691370119
94.0,550.0,5.760377292229e-02,5.414754654695e+00,4.450429570816e-03,23.515980674
96.0,350.0,9.889596205244e-03,9.494012357034e-01,3.869726595121e-01,4.123197178
96.0,352.0,9.716301458359e-03,9.327649400025e-01,3.934642998061e-01,4.050946664
96.0,354.0,9.530050616577e-03,9.148848591914e-01,4.005627445540e-01,3.973294459
96.0,356.0,9.330572014292e-03,8.957349133720e-01,4.083074177697e-01,3.890127301
96.0,358.0,9.137606428434e-03,8.772102171297e-01,4.159416815501e-01,3.809675568
96.0,360.0,9.010906417364e-03,8.650470160669e-01,4.210317569047e-01,3.756851457
96.0,362.0,8.910235699738e-03,8.553826271748e-01,4.251204973039e-01,3.714879549
96.0,364.0,8.775368570623e-03,8.424353827798e-01,4.306604222726e-01,3.658650381
96.0,366.0,8.606089352376e-03,8.261845778281e-01,4.377161763591e-01,3.588074032
96.0,368.0,8.442191877956e-03,8.104504202838e-01,4.446577382458e-01,3.519741454
96.0,370.0,8.293479004540e-03,7.961739844358e-01,4.510513966531e-01,3.457739681
96.0,372.0,8.159762155435e-03,7.833371669218e-01,4.568787836517e-01,3.401990091
96.0,374.0,8.020860888458e-03,7.700026452920e-01,4.630118435081e-01,3.344078999
96.0,376.0,7.906602489062e-03,7.590338389500e-01,4.681184864420e-01,3.296442078
96.0,378.0,7.796821586622e-03,7.484948723157e-01,4.730780600370e-01,3.250671928
96.0,380.0,7.711359792400e-03,7.402905400704e-01,4.769753149459e-01,3.215040966
96.0,382.0,7.610065357832e-03,7.305662743519e-01,4.816361746407e-01,3.172809016
96.0,384.0,7.512792851830e-03,7.212281137757e-01,4.861548357342e-01,3.132253900
96.0,386.0,7.419402855952e-03,7.122626741714e-01,4.905330244192e-01,3.093317491
96.0,388.0,7.359761676293e-03,7.065371209241e-01,4.933496530541e-01,3.068451729
96.0,390.0,7.313741071094e-03,7.021191428250e-01,4.955340828449e-01,3.049264694
96.0,392.0,7.241217993107e-03,6.951569273383e-01,4.989961357052e-01,3.019028176
96.0,394.0,7.222074345802e-03,6.933191371970e-01,4.999140290733e-01,3.011046755
96.0,396.0,7.216196752604e-03,6.927548882500e-01,5.001961846333e-01,3.008596253
96.0,398.0,7.223476338366e-03,6.934537284831e-01,4.998467495289e-01,3.011631277
96.0,400.0,7.253808522356e-03,6.963656181462e-01,4.983933680161e-01,3.024277453
96.0,402.0,7.297092822081e-03,7.005209109198e-01,4.963266944461e-01,3.042323661
96.0,404.0,7.303232667298e-03,7.011103360606e-01,4.960342332148e-01,3.044883502
96.0,406.0,7.292135223641e-03,7.000449814695e-01,4.965629671571e-01,3.040256725
96.0,408.0,7.213711225286e-03,6.925162776275e-01,5.003155509968e-01,3.007559980
96.0,410.0,7.187874816150e-03,6.900359823504e-01,5.015580215049e-01,2.996788194
96.0,412.0,7.144543399123e-03,6.858761663158e-01,5.036487561259e-01,2.978722343
96.0,414.0,7.143637492892e-03,6.857891993176e-01,5.036925588510e-01,2.978344650
96.0,416.0,7.135080595916e-03,6.849677372079e-01,5.041064931954e-01,2.974777086
96.0,418.0,7.168799057154e-03,6.882047094868e-01,5.024773526153e-01,2.988835077
96.0,420.0,7.204721953181e-03,6.916533075054e-01,5.007474947194e-01,3.003812148
96.0,422.0,7.222780971318e-03,6.933869732465e-01,4.998801180307e-01,3.011341363
96.0,424.0,7.232910298468e-03,6.943593886529e-01,4.993942631672e-01,3.015564509
96.0,426.0,7.285046515327e-03,6.993644654714e-01,4.969010012060e-01,3.037301282
96.0,428.0,7.349128495696e-03,7.055163355868e-01,4.938535142694e-01,3.064018514
96.0,430.0,7.455097310597e-03,7.156893418173e-01,4.888550074204e-01,3.108199319
96.0,432.0,7.572896136960e-03,7.269980291482e-01,4.833578404469e-01,3.157312324
96.0,434.0,7.722470170618e-03,7.413571363793e-01,4.764668460493e-01,3.219673134
96.0,436.0,7.903766543389e-03,7.587615881653e-01,4.682459494174e-01,3.295259708
96.0,438.0,8.216734244034e-03,7.888064874273e-01,4.543867881249e-01,3.425743048
96.0,440.0,8.571324042880e-03,8.228471081165e-01,4.391794813497e-01,3.573579585
96.0,442.0,9.027488419921e-03,8.666388883124e-01,4.203620613128e-01,3.763764870
96.0,444.0,9.485181496220e-03,9.105774236371e-01,4.022918641237e-01,3.954587504
96.0,446.0,1.007435896844e-02,9.671384609702e-01,3.801693525368e-01,4.200228968
96.0,448.0,1.061497804633e-02,1.019037892448e+00,3.609420382344e-01,4.425625335
96.0,450.0,1.112699739305e-02,1.068191749733e+00,3.436293237795e-01,4.639097825
96.0,452.0,1.141037706817e-02,1.095396198544e+00,3.344070890967e-01,4.757245245
96.0,454.0,1.156507847319e-02,1.110247533426e+00,3.294773943121e-01,4.821743773
96.0,456.0,1.165106429946e-02,1.118502172748e+00,3.267688715761e-01,4.857593216
96.0,458.0,1.175829847849e-02,1.128796653935e+00,3.234222111969e-01,4.902301580
96.0,460.0,1.186674613428e-02,1.139207628891e+00,3.200725375954e-01,4.947515870
96.0,462.0,1.205637353789e-02,1.157411859637e+00,3.142985779658e-01,5.026575839
96.0,464.0,1.222714806386e-02,1.173806214131e+00,3.091878635626e-01,5.097775616
96.0,466.0,1.241903814858e-02,1.192227662264e+00,3.035443161226e-01,5.177778949
96.0,468.0,1.257201325038e-02,1.206913272036e+00,2.991191553691e-01,5.241557742
96.0,470.0,1.283604381141e-02,1.232260205895e+00,2.916326823043e-01,5.351638077
96.0,472.0,1.314110122105e-02,1.261545717221e+00,2.832159162708e-01,5.478823437
96.0,474.0,1.344715778091e-02,1.290927146967e+00,2.750156848930e-01,5.606425365
96.0,476.0,1.378418667130e-02,1.323281920445e+00,2.662600222416e-01,5.746940361
96.0,478.0,1.413216191905e-02,1.356687544229e+00,2.575123640691e-01,5.892019141
96.0,480.0,1.446105836676e-02,1.388261603209e+00,2.495086729158e-01,6.029143537
96.0,482.0,1.482085164323e-02,1.422801757750e+00,2.410377406005e-01,6.179149522
96.0,484.0,1.518151813511e-02,1.457425740971e+00,2.328348812104e-01,6.329519571
96.0,486.0,1.556303495983e-02,1.494051356144e+00,2.244614377271e-01,6.488582597
96.0,488.0,1.607537993942e-02,1.543236474184e+00,2.136883841121e-01,6.702190850
96.0,490.0,1.672853157561e-02,1.605939031259e+00,2.007010018811e-01,6.974504595
96.0,492.0,1.754246902578e-02,1.684077026475e+00,1.856156712696e-01,7.313853597
96.0,494.0,1.853717207993e-02,1.779568519673e+00,1.687109270119e-01,7.728567883
96.0,496.0,1.976262113856e-02,1.897211629302e+00,1.499862539675e-01,8.239485416
96.0,498.0,2.124879719143e-02,2.039884530377e+00,1.300437261115e-01,8.859105953
96.0,500.0,2.268568179718e-02,2.177825452529e+00,1.132876122761e-01,9.458175766
96.0,502.0,2.434325706370e-02,2.336952678115e+00,9.662162726269e-02,10.149256526
96.0,504.0,2.613150562929e-02,2.508624540412e+00,8.138009733027e-02,10.894817951
96.0,506.0,2.854041064458e-02,2.739879421880e+00,6.457813313364e-02,11.899145140
96.0,508.0,3.153995575512e-02,3.027835752492e+00,4.842031836161e-02,13.149723594
96.0,510.0,3.480012508463e-02,3.340812008124e+00,3.540819430367e-02,14.508962202
96.0,512.0,3.746090321893e-02,3.596246709017e+00,2.742646902666e-02,15.618301013
96.0,514.0,3.912227519045e-02,3.755738418283e+00,2.338317766676e-02,16.310964705
96.0,516.0,3.992422646334e-02,3.832725740481e+00,2.165052142603e-02,16.645316397
96.0,518.0,4.046674291916e-02,3.884807320239e+00,2.055178829361e-02,16.871503824
96.0,520.0,4.082981084306e-02,3.919661840934e+00,1.984780532500e-02,17.022875084
96.0,522.0,4.125341691052e-02,3.960328023410e+00,1.905686216934e-02,17.199486071
96.0,524.0,4.177754817459e-02,4.010644624761e+00,1.812170976801e-02,17.418008294
96.0,526.0,4.246219205357e-02,4.076370437143e+00,1.696894386407e-02,17.703451870
96.0,528.0,4.317733631914e-02,4.145024286637e+00,1.584305117221e-02,18.001611750
96.0,530.0,4.395296908500e-02,4.219485032160e+00,1.470621578343e-02,18.324990659
96.0,532.0,4.480907879581e-02,4.301671564398e+00,1.354589723761e-02,18.681922234
96.0,534.0,4.584565421664e-02,4.401182804797e+00,1.226282679131e-02,19.114094060
96.0,536.0,4.687268442274e-02,4.499777704583e+00,1.111146629176e-02,19.542286269
96.0,538.0,4.789015878967e-02,4.597455243808e+00,1.007744779027e-02,19.966494432
96.0,540.0,4.895806698389e-02,4.699974430453e+00,9.095509666780e-03,20.411729602
96.0,542.0,5.021639895350e-02,4.820774299536e+00,8.060543447117e-03,20.936356768
96.0,544.0,5.177514491951e-02,4.970413912273e+00,6.940274775241e-03,21.586233349
96.0,546.0,5.359429536727e-02,5.145052355258e+00,5.828169220717e-03,22.344678470
96.0,548.0,5.558384103828e-02,5.336048739675e+00,4.814857930981e-03,23.174165228
96.0,550.0,5.760377292229e-02,5.529962200540e+00,3.966139004171e-03,24.016320688
98.0,350.0,9.889596205244e-03,9.691804281139e-01,3.793938512534e-01,4.209097119
98.0,352.0,9.716301458359e-03,9.521975429192e-01,3.858920765971e-01,4.135341386
98.0,354.0,9.530050616577e-03,9.339449604245e-01,3.930002777286e-01,4.056071427
98.0,356.0,9.330572014292e-03,9.143960574006e-01,4.007585882013e-01,3.971171620
98.0,358.0,9.137606428434e-03,8.954854299865e-01,4.084092963946e-01,3.889043809
98.0,360.0,9.010906417364e-03,8.830688289017e-01,4.135119650506e-01,3.835119195
98.0,362.0,8.910235699738e-03,8.732030985743e-01,4.176117530327e-01,3.792272873
98.0,364.0,8.775368570623e-03,8.599861199211e-01,4.231679558816e-01,3.734872264
98.0,366.0,8.606089352376e-03,8.433967565328e-01,4.302465955991e-01,3.662825574
98.0,368.0,8.442191877956e-03,8.273348040397e-01,4.372129931825e-01,3.593069401
98.0,370.0,8.293479004540e-03,8.127609424449e-01,4.436315326793e-01,3.529775924
98.0,372.0,8.159762155435e-03,7.996566912326e-01,4.494832491722e-01,3.472864884
98.0,374.0,8.020860888458e-03,7.860443670689e-01,4.556435940485e-01,3.413747311
98.0,376.0,7.906602489062e-03,7.748470439281e-01,4.607742538291e-01,3.365117955
98.0,378.0,7.796821586622e-03,7.640885154890e-01,4.657582690043e-01,3.318394260
98.0,380.0,7.711359792400e-03,7.557132596552e-01,4.696754946496e-01,3.282020986
98.0,382.0,7.610065357832e-03,7.457864050675e-01,4.743611132379e-01,3.238909204
98.0,384.0,7.512792851830e-03,7.362536994793e-01,4.789046799075e-01,3.197509190
98.0,386.0,7.419402855952e-03,7.271014798833e-01,4.833078393093e-01,3.157761605
98.0,388.0,7.359761676293e-03,7.212566442767e-01,4.861409656910e-01,3.132377806
98.0,390.0,7.313741071094e-03,7.167466249672e-01,4.883384223947e-01,3.112791041
98.0,392.0,7.241217993107e-03,7.096393633245e-01,4.918215343650e-01,3.081924596
98.0,394.0,7.222074345802e-03,7.077632858886e-01,4.927450957136e-01,3.073776896
98.0,396.0,7.216196752604e-03,7.071872817552e-01,4.930290006828e-01,3.071275341
98.0,398.0,7.223476338366e-03,7.079006811599e-01,4.926773995182e-01,3.074373596
98.0,400.0,7.253808522356e-03,7.108732351909e-01,4.912150638409e-01,3.087283234
98.0,402.0,7.297092822081e-03,7.151150965639e-01,4.891358107053e-01,3.105705404
98.0,404.0,7.303232667298e-03,7.157168013952e-01,4.888415838525e-01,3.108318575
98.0,406.0,7.292135223641e-03,7.146292519168e-01,4.893735124590e-01,3.103595407
98.0,408.0,7.213711225286e-03,7.069437000780e-01,4.931491081411e-01,3.070217480
98.0,410.0,7.187874816150e-03,7.044117319827e-01,4.943993280396e-01,3.059221282
98.0,412.0,7.144543399123e-03,7.001652531141e-01,4.965032483037e-01,3.040779058
98.0,414.0,7.143637492892e-03,7.000764743034e-01,4.965473292283e-01,3.040393497
98.0,416.0,7.135080595916e-03,6.992378983998e-01,4.969638964908e-01,3.036751608
98.0,418.0,7.168799057154e-03,7.025423076011e-01,4.953244346367e-01,3.051102475
98.0,420.0,7.204721953181e-03,7.060627514117e-01,4.935837386056e-01,3.066391568
98.0,422.0,7.222780971318e-03,7.078325351892e-01,4.927109746418e-01,3.074077641
98.0,424.0,7.232910298468e-03,7.088252092499e-01,4.922221159167e-01,3.078388770
98.0,426.0,7.285046515327e-03,7.139345585020e-01,4.897135951284e-01,3.100578392
98.0,428.0,7.349128495696e-03,7.202145925782e-01,4.866478137451e-01,3.127852233
98.0,430.0,7.455097310597e-03,7.305995364385e-01,4.816201546829e-01,3.172953472
98.0,432.0,7.572896136960e-03,7.421438214221e-01,4.760921641058e-01,3.223089664
98.0,434.0,7.722470170618e-03,7.568020767206e-01,4.691643822602e-01,3.286749658
98.0,436.0,7.903766543389e-03,7.745691212521e-01,4.609023312397e-01,3.363910952
98.0,438.0,8.216734244034e-03,8.052399559153e-01,4.469806580371e-01,3.497112695
98.0,440.0,8.571324042880e-03,8.399897562022e-01,4.317149458070e-01,3.648029160
98.0,442.0,9.027488419921e-03,8.846938651523e-01,4.128405388111e-01,3.842176638
98.0,444.0,9.485181496220e-03,9.295477866296e-01,3.947321731834e-01,4.036974744
98.0,446.0,1.007435896844e-02,9.872871789071e-01,3.725860806347e-01,4.287733739
98.0,448.0,1.061497804633e-02,1.040267848540e+00,3.533600223159e-01,4.517825863
98.0,450.0,1.112699739305e-02,1.090445744519e+00,3.360666604437e-01,4.735745697
98.0,452.0,1.141037706817e-02,1.118216952681e+00,3.268620859084e-01,4.856354521
98.0,454.0,1.156507847319e-02,1.133377690373e+00,3.219439907387e-01,4.922196768
98.0,456.0,1.165106429946e-02,1.141804301347e+00,3.192424921974e-01,4.958793075
98.0,458.0,1.175829847849e-02,1.152313250892e+00,3.159051556192e-01,5.004432863
98.0,460.0,1.186674613428e-02,1.162941121159e+00,3.125655345726e-01,5.050589117
98.0,462.0,1.205637353789e-02,1.181524606713e+00,3.068106163153e-01,5.131296169
98.0,464.0,1.222714806386e-02,1.198260510258e+00,3.017185920988e-01,5.203979275
98.0,466.0,1.241903814858e-02,1.217065738561e+00,2.960977216122e-01,5.285649344
98.0,468.0,1.257201325038e-02,1.232057298537e+00,2.916918627252e-01,5.350756861
98.0,470.0,1.283604381141e-02,1.257932293518e+00,2.842411465557e-01,5.463130537
98.0,472.0,1.314110122105e-02,1.287827919663e+00,2.758693431700e-01,5.592965592
98.0,474.0,1.344715778091e-02,1.317821462529e+00,2.677179006070e-01,5.723225893
98.0,476.0,1.378418667130e-02,1.350850293787e+00,2.590199239516e-01,5.866668285
98.0,478.0,1.413216191905e-02,1.384951868067e+00,2.503358486500e-01,6.014769540
98.0,480.0,1.446105836676e-02,1.417183719942e+00,2.423957107323e-01,6.154750694
98.0,482.0,1.482085164323e-02,1.452443461037e+00,2.339978244157e-01,6.307881804
98.0,484.0,1.518151813511e-02,1.487788777241e+00,2.258715560715e-01,6.461384562
98.0,486.0,1.556303495983e-02,1.525177426063e+00,2.175824486430e-01,6.623761401
98.0,488.0,1.607537993942e-02,1.575387234063e+00,2.069274078238e-01,6.841819826
98.0,490.0,1.672853157561e-02,1.639396094410e+00,1.940972233024e-01,7.119806775
98.0,492.0,1.754246902578e-02,1.719161964526e+00,1.792162745925e-01,7.466225547
98.0,494.0,1.853717207993e-02,1.816642863833e+00,1.625706075094e-01,7.889579714
98.0,496.0,1.976262113856e-02,1.936736871579e+00,1.441736401337e-01,8.411141362
98.0,498.0,2.124879719143e-02,2.082382124760e+00,1.246329670249e-01,9.043670660
98.0,500.0,2.268568179718e-02,2.223196816124e+00,1.082624598564e-01,9.655221094
98.0,502.0,2.434325706370e-02,2.385639192243e+00,9.203013582614e-02,10.360699370
98.0,504.0,2.613150562929e-02,2.560887551670e+00,7.723615893111e-02,11.121793325
98.0,506.0,2.854041064458e-02,2.796960243169e+00,6.099519165956e-02,12.147043997
98.0,508.0,3.153995575512e-02,3.090915664002e+00,4.546030897248e-02,13.423676169
98.0,510.0,3.480012508463e-02,3.410412258294e+00,3.302758167440e-02,14.811232248
98.0,512.0,3.746090321893e-02,3.671168515455e+00,2.544671768418e-02,15.943682284
98.0,514.0,3.912227519045e-02,3.833982968664e+00,2.162331888379e-02,16.650776470
98.0,516.0,3.992422646334e-02,3.912574193407e+00,1.998897927794e-02,16.992093822
98.0,518.0,4.046674291916e-02,3.965740806078e+00,1.895399017911e-02,17.222993487
98.0,520.0,4.082981084306e-02,4.001321462620e+00,1.829145144151e-02,17.377518315
98.0,522.0,4.125341691052e-02,4.042834857231e+00,1.754765673723e-02,17.557808697
98.0,524.0,4.177754817459e-02,4.094199721110e+00,1.666908086004e-02,17.780883467
98.0,526.0,4.246219205357e-02,4.161294821250e+00,1.558736200020e-02,18.072273784
98.0,528.0,4.317733631914e-02,4.231378959276e+00,1.453233722402e-02,18.376645329
98.0,530.0,4.395296908500e-02,4.307390970330e+00,1.346864388483e-02,18.706761298
98.0,532.0,4.480907879581e-02,4.391289721989e+00,1.238474603643e-02,19.071128947
98.0,534.0,4.584565421664e-02,4.492874113231e+00,1.118844070861e-02,19.512304353
98.0,536.0,4.687268442274e-02,4.593523073429e+00,1.011715204276e-02,19.949417233
98.0,538.0,4.789015878967e-02,4.693235561388e+00,9.157010104470e-03,20.382463066
98.0,540.0,4.895806698389e-02,4.797890564421e+00,8.247125493160e-03,20.836973969
98.0,542.0,5.021639895350e-02,4.921207097443e+00,7.290325400193e-03,21.372530867
98.0,544.0,5.177514491951e-02,5.073964202112e+00,6.257564656243e-03,22.035946544
98.0,546.0,5.359429536727e-02,5.252240945992e+00,5.235772160114e-03,22.810192605
98.0,548.0,5.558384103828e-02,5.447216421751e+00,4.308280451039e-03,23.656960337
98.0,550.0,5.760377292229e-02,5.645169746384e+00,3.534548373388e-03,24.516660703
100.0,350.0,9.889596205244e-03,9.889596205244e-01,3.719634729501e-01,4.294997060
100.0,352.0,9.716301458359e-03,9.716301458359e-01,3.784655808768e-01,4.219736108
100.0,354.0,9.530050616577e-03,9.530050616577e-01,3.855805872978e-01,4.138848395
100.0,356.0,9.330572014292e-03,9.330572014292e-01,3.933493221711e-01,4.052215939
100.0,358.0,9.137606428434e-03,9.137606428434e-01,4.010133169628e-01,3.968412050
100.0,360.0,9.010906417364e-03,9.010906417364e-01,4.061264796202e-01,3.913386934
100.0,362.0,8.910235699738e-03,8.910235699738e-01,4.102356329020e-01,3.869666197
100.0,364.0,8.775368570623e-03,8.775368570623e-01,4.158058405740e-01,3.811094147
100.0,366.0,8.606089352376e-03,8.606089352376e-01,4.229044824534e-01,3.737577117
100.0,368.0,8.442191877956e-03,8.442191877956e-01,4.298928928162e-01,3.666397348
100.0,370.0,8.293479004540e-03,8.293479004540e-01,4.363337265948e-01,3.601812167
100.0,372.0,8.159762155435e-03,8.159762155435e-01,4.422074268181e-01,3.543739678
100.0,374.0,8.020860888458e-03,8.020860888458e-01,4.483926009850e-01,3.483415624
100.0,376.0,7.906602489062e-03,7.906602489062e-01,4.535452436529e-01,3.433793832
100.0,378.0,7.796821586622e-03,7.796821586622e-01,4.585517348424e-01,3.386116591
100.0,380.0,7.711359792400e-03,7.711359792400e-01,4.624873937120e-01,3.349001006
100.0,382.0,7.610065357832e-03,7.610065357832e-01,4.671959408368e-01,3.305009392
100.0,384.0,7.512792851830e-03,7.512792851830e-01,4.717626475750e-01,3.262764479
100.0,386.0,7.419402855952e-03,7.419402855952e-01,4.761890757802e-01,3.222205719
100.0,388.0,7.359761676293e-03,7.359761676293e-01,4.790376096546e-01,3.196303884
100.0,390.0,7.313741071094e-03,7.313741071094e-01,4.812472502757e-01,3.176317389
100.0,392.0,7.241217993107e-03,7.241217993107e-01,4.847500899447e-01,3.144821017
100.0,394.0,7.222074345802e-03,7.222074345802e-01,4.856789672413e-01,3.136507036
100.0,396.0,7.216196752604e-03,7.216196752604e-01,4.859645134888e-01,3.133954430
100.0,398.0,7.223476338366e-03,7.223476338366e-01,4.856108801842e-01,3.137115914
100.0,400.0,7.253808522356e-03,7.253808522356e-01,4.841401479813e-01,3.150289014
100.0,402.0,7.297092822081e-03,7.297092822081e-01,4.820491099744e-01,3.169087147
100.0,404.0,7.303232667298e-03,7.303232667298e-01,4.817532301243e-01,3.171753647
100.0,406.0,7.292135223641e-03,7.292135223641e-01,4.822881498142e-01,3.166934089
100.0,408.0,7.213711225286e-03,7.213711225286e-01,4.860853163085e-01,3.132874979
100.0,410.0,7.187874816150e-03,7.187874816150e-01,4.873428099757e-01,3.121654369
100.0,412.0,7.144543399123e-03,7.144543399123e-01,4.894591172474e-01,3.102835774
100.0,414.0,7.143637492892e-03,7.143637492892e-01,4.895034596623e-01,3.102442344
100.0,416.0,7.135080595916e-03,7.135080595916e-01,4.899225019892e-01,3.098726131
100.0,418.0,7.168799057154e-03,7.168799057154e-01,4.882733406216e-01,3.113369872
100.0,420.0,7.204721953181e-03,7.204721953181e-01,4.865224680803e-01,3.128970988
100.0,422.0,7.222780971318e-03,7.222780971318e-01,4.856446491387e-01,3.136813920
100.0,424.0,7.232910298468e-03,7.232910298468e-01,4.851529728453e-01,3.141213031
100.0,426.0,7.285046515327e-03,7.285046515327e-01,4.826301510190e-01,3.163855502
100.0,428.0,7.349128495696e-03,7.349128495696e-01,4.795472499030e-01,3.191685952
100.0,430.0,7.455097310597e-03,7.455097310597e-01,4.744923747857e-01,3.237707624
100.0,432.0,7.572896136960e-03,7.572896136960e-01,4.689357030257e-01,3.288867004
100.0,434.0,7.722470170618e-03,7.722470170618e-01,4.619738380682e-01,3.353826182
100.0,436.0,7.903766543389e-03,7.903766543389e-01,4.536738848601e-01,3.432562196
100.0,438.0,8.216734244034e-03,8.216734244034e-01,4.396952417647e-01,3.568482341
100.0,440.0,8.571324042880e-03,8.571324042880e-01,4.243772816079e-01,3.722478734
100.0,442.0,9.027488419921e-03,9.027488419921e-01,4.054535986278e-01,3.920588406
100.0,444.0,9.485181496220e-03,9.485181496220e-01,3.873145406147e-01,4.119361984
100.0,446.0,1.007435896844e-02,1.007435896844e+00,3.651540729321e-01,4.375238509
100.0,448.0,1.061497804633e-02,1.061497804633e+00,3.459372756410e-01,4.610026391
100.0,450.0,1.112699739305e-02,1.112699739305e+00,3.286704377250e-01,4.832393568
